time,value
2024-03-09T18:38:10.458289123Z,143
2024-03-09T18:38:10.994823902Z,154
2024-03-09T18:38:11.534292201Z,160
2024-03-09T18:38:12.066390757Z,192
2024-03-09T18:38:12.604338498Z,221
2024-03-09T18:38:13.132429043Z,225
2024-03-09T18:38:13.666352696Z,226
2024-03-09T18:38:14.196310249Z,225
2024-03-09T18:38:14.7343306Z,226
2024-03-09T18:38:15.398335977Z,227
2024-03-09T18:38:15.918535756Z,223
2024-03-09T18:38:16.460182137Z,215
2024-03-09T18:38:17.002257544Z,214
2024-03-09T18:38:17.535550398Z,216
2024-03-09T18:38:18.072835088Z,215
2024-03-09T18:38:19.390514469Z,181
2024-03-09T18:38:19.924453197Z,167
2024-03-09T18:38:23.544333246Z,194
2024-03-09T18:38:24.074820183Z,193
2024-03-09T18:38:24.612927907Z,196
2024-03-09T18:38:25.150319101Z,200
2024-03-09T18:38:25.680492959Z,205
2024-03-09T18:38:26.215126584Z,212
2024-03-09T18:38:26.749682676Z,221
2024-03-09T18:38:27.30057697Z,225
2024-03-09T18:38:27.816387646Z,223
2024-03-09T18:38:28.352789951Z,225
2024-03-09T18:38:29.000682156Z,227
2024-03-09T18:38:29.532284346Z,223
2024-03-09T18:38:30.129275256Z,227
2024-03-09T18:38:30.679835445Z,223
2024-03-09T18:38:32.002167309Z,226
2024-03-09T18:38:32.540201746Z,223
2024-03-09T18:38:36.030175502Z,205
2024-03-09T18:38:36.552198721Z,208
2024-03-09T18:38:37.088768418Z,201
2024-03-09T18:38:37.627089196Z,205
2024-03-09T18:38:38.169679963Z,209
2024-03-09T18:38:38.696526172Z,212
2024-03-09T18:38:39.230411239Z,215
2024-03-09T18:38:39.762512838Z,227
2024-03-09T18:38:40.29848069Z,225
2024-03-09T18:38:40.83599927Z,223
2024-03-09T18:38:41.374529221Z,224
2024-03-09T18:38:42.028266201Z,227
2024-03-09T18:38:42.57216984Z,226
2024-03-09T18:38:44.350253485Z,155
2024-03-09T18:38:45.384694308Z,129
2024-03-09T18:38:46.9841983Z,100
2024-03-09T18:38:50.462569914Z,165
2024-03-09T18:38:51.002416501Z,170
2024-03-09T18:38:53.782588219Z,109
2024-03-09T18:38:55.220110379Z,91
2024-03-09T18:38:58.470830908Z,155
2024-03-09T18:38:59.002281926Z,161
2024-03-09T18:38:59.547063665Z,164
2024-03-09T18:39:00.074394428Z,174
2024-03-09T18:39:00.602397472Z,183
2024-03-09T18:39:01.146142438Z,191
2024-03-09T18:39:01.676299045Z,193
2024-03-09T18:39:02.214149369Z,205
2024-03-09T18:39:04.958523314Z,120
2024-03-09T18:39:06.326830708Z,100
2024-03-09T18:39:09.768263735Z,158
2024-03-09T18:39:10.303549166Z,164
2024-03-09T18:39:11.414855685Z,153
2024-03-09T18:39:14.2893128Z,99
2024-03-09T18:39:15.794387121Z,83
2024-03-09T18:39:19.086519352Z,202
2024-03-09T18:39:19.614698434Z,201
2024-03-09T18:39:20.152191442Z,206
2024-03-09T18:39:20.688326357Z,205
2024-03-09T18:39:21.226339399Z,206
2024-03-09T18:39:21.754251021Z,210
2024-03-09T18:39:22.290791955Z,216
2024-03-09T18:39:22.836086196Z,215
2024-03-09T18:39:23.370320844Z,220
2024-03-09T18:39:23.900561281Z,223
2024-03-09T18:39:24.440052202Z,225
2024-03-09T18:39:24.97245008Z,224
2024-03-09T18:39:25.516329832Z,225
2024-03-09T18:39:26.038244303Z,224
2024-03-09T18:39:26.584691596Z,225
2024-03-09T18:39:27.104536566Z,224
2024-03-09T18:39:27.642519109Z,225
2024-03-09T18:39:28.30031519Z,228
2024-03-09T18:39:28.836567206Z,225
2024-03-09T18:39:29.422333059Z,226
2024-03-09T18:39:30.909343761Z,165
2024-03-09T18:39:31.665985734Z,145
2024-03-09T18:39:35.082525462Z,171
2024-03-09T18:39:35.620210322Z,175
2024-03-09T18:39:36.154147023Z,180
2024-03-09T18:39:36.693406416Z,188
2024-03-09T18:39:37.224309779Z,197
2024-03-09T18:39:37.748169266Z,205
2024-03-09T18:39:38.288217958Z,212
2024-03-09T18:39:38.814281863Z,220
2024-03-09T18:39:39.348311961Z,226
2024-03-09T18:39:39.892400946Z,227
2024-03-09T18:39:40.412371658Z,230
2024-03-09T18:39:40.950490715Z,229
2024-03-09T18:39:41.492115781Z,227
2024-03-09T18:39:42.03851941Z,224
2024-03-09T18:39:42.570852703Z,223
2024-03-09T18:39:46.770496986Z,124
2024-03-09T18:39:47.306110692Z,129
2024-03-09T18:39:47.83801908Z,139
2024-03-09T18:39:48.369138316Z,154
2024-03-09T18:39:48.908131079Z,174
2024-03-09T18:39:49.446520835Z,199
2024-03-09T18:39:49.978159178Z,215
2024-03-09T18:39:50.520140293Z,226
2024-03-09T18:39:51.052057751Z,225
2024-03-09T18:39:51.596347824Z,223
2024-03-09T18:39:52.242543218Z,227
2024-03-09T18:39:52.780356371Z,222
2024-03-09T18:39:53.322539899Z,223
2024-03-09T18:39:55.244122026Z,149
2024-03-09T18:39:56.236218211Z,126
2024-03-09T18:39:59.81808371Z,142
2024-03-09T18:40:00.350257065Z,146
2024-03-09T18:40:00.899497337Z,159
2024-03-09T18:40:01.451872203Z,169
2024-03-09T18:40:01.983052572Z,182
2024-03-09T18:40:02.524300119Z,202
2024-03-09T18:40:03.054216029Z,215
2024-03-09T18:40:03.592416622Z,212
2024-03-09T18:40:04.134327307Z,222
2024-03-09T18:40:04.689295161Z,225
2024-03-09T18:40:05.210403219Z,222
2024-03-09T18:40:08.902351661Z,211
2024-03-09T18:40:09.442155754Z,214
2024-03-09T18:40:09.988322933Z,203
2024-03-09T18:40:10.522618677Z,206
2024-03-09T18:40:11.058498751Z,207
2024-03-09T18:40:11.594140218Z,211
2024-03-09T18:40:12.134897537Z,212
2024-03-09T18:40:12.656294009Z,225
2024-03-09T18:40:13.198371842Z,226
2024-03-09T18:40:13.726880991Z,223
2024-03-09T18:40:14.2521331Z,224
2024-03-09T18:40:14.78029402Z,226
2024-03-09T18:40:15.312587671Z,228
2024-03-09T18:40:15.849095357Z,227
2024-03-09T18:40:16.394206976Z,229
2024-03-09T18:40:16.936364041Z,227
2024-03-09T18:40:17.480391279Z,224
2024-03-09T18:40:18.012212576Z,221
2024-03-09T18:40:18.548740011Z,223
2024-03-09T18:40:19.090281348Z,224
2024-03-09T18:40:19.614285114Z,223
2024-03-09T18:40:20.317347064Z,225
2024-03-09T18:40:20.854146718Z,223
2024-03-09T18:40:21.390253146Z,222
2024-03-09T18:40:22.776269061Z,169
2024-03-09T18:40:23.478066945Z,151
2024-03-09T18:40:24.016252634Z,147
2024-03-09T18:40:24.546775921Z,145
2024-03-09T18:40:25.073789599Z,146
2024-03-09T18:40:25.608750216Z,147
2024-03-09T18:40:26.146286314Z,186
2024-03-09T18:40:26.684080098Z,224
2024-03-09T18:40:27.226097961Z,226
2024-03-09T18:40:27.764187934Z,227
2024-03-09T18:40:28.304857553Z,225
2024-03-09T18:40:28.844286262Z,223
2024-03-09T18:40:29.389076741Z,218
2024-03-09T18:40:29.922388626Z,222
2024-03-09T18:40:30.454224181Z,224
2024-03-09T18:40:30.998487816Z,223
2024-03-09T18:40:34.752394635Z,189
2024-03-09T18:40:35.344422902Z,192
2024-03-09T18:40:35.874513116Z,196
2024-03-09T18:40:36.40421647Z,191
2024-03-09T18:40:36.940396735Z,199
2024-03-09T18:40:37.470282583Z,204
2024-03-09T18:40:38.004353931Z,214
2024-03-09T18:40:38.530821088Z,213
2024-03-09T18:40:39.070018237Z,229
2024-03-09T18:40:39.609665159Z,225
2024-03-09T18:40:40.146150054Z,227
2024-03-09T18:40:40.674421131Z,225
2024-03-09T18:40:41.206258021Z,224
2024-03-09T18:40:41.748577127Z,225
2024-03-09T18:40:42.292396597Z,224
2024-03-09T18:40:43.331539339Z,199
2024-03-09T18:40:43.855336939Z,191
2024-03-09T18:40:44.386157566Z,188
2024-03-09T18:40:45.730395867Z,157
2024-03-09T18:40:46.260121283Z,146
2024-03-09T18:40:46.784629295Z,144
2024-03-09T18:40:47.322246271Z,154
2024-03-09T18:40:47.862510222Z,162
2024-03-09T18:40:48.398263825Z,161
2024-03-09T18:40:48.928214973Z,194
2024-03-09T18:40:49.476236907Z,218
2024-03-09T18:40:50.008011199Z,224
2024-03-09T18:40:50.534652872Z,223
2024-03-09T18:40:54.564413358Z,140
2024-03-09T18:40:55.098102273Z,146
2024-03-09T18:40:55.62917149Z,151
2024-03-09T18:40:56.158305346Z,165
2024-03-09T18:40:56.688251597Z,182
2024-03-09T18:40:57.228315633Z,202
2024-03-09T18:40:57.758434525Z,212
2024-03-09T18:40:58.2923792Z,229
2024-03-09T18:40:58.826155343Z,226
2024-03-09T18:40:59.365156788Z,225
2024-03-09T18:40:59.89870616Z,220
2024-03-09T18:41:00.429144851Z,223
2024-03-09T18:41:00.974166008Z,224
2024-03-09T18:41:01.530151852Z,222
2024-03-09T18:41:02.174055794Z,224
2024-03-09T18:41:02.712504784Z,223
2024-03-09T18:41:04.340256737Z,226
2024-03-09T18:41:04.868267633Z,221
2024-03-09T18:41:05.404178881Z,223
2024-03-09T18:41:06.228327683Z,221
2024-03-09T18:41:06.770219909Z,226
2024-03-09T18:41:07.929150294Z,184
2024-03-09T18:41:08.56017778Z,166
2024-03-09T18:41:09.088657934Z,163
2024-03-09T18:41:09.620031038Z,157
2024-03-09T18:41:10.164085271Z,159
2024-03-09T18:41:10.698256425Z,158
2024-03-09T18:41:11.230096548Z,190
2024-03-09T18:41:11.778499339Z,215
2024-03-09T18:41:12.316234231Z,225
2024-03-09T18:41:12.852314322Z,224
2024-03-09T18:41:13.394345318Z,223
2024-03-09T18:41:13.928150667Z,219
2024-03-09T18:41:14.45405874Z,227
2024-03-09T18:41:14.986216245Z,226
2024-03-09T18:41:15.518542068Z,224
2024-03-09T18:41:16.060374195Z,225
2024-03-09T18:41:16.60032632Z,227
2024-03-09T18:41:17.132306231Z,226
2024-03-09T18:41:17.664154049Z,224
2024-03-09T18:41:21.981541956Z,115
2024-03-09T18:41:22.518717217Z,120
2024-03-09T18:41:23.054483967Z,130
2024-03-09T18:41:23.588096229Z,146
2024-03-09T18:41:24.124570969Z,167
2024-03-09T18:41:24.65745008Z,195
2024-03-09T18:41:25.192149955Z,214
2024-03-09T18:41:25.726338459Z,223
2024-03-09T18:41:26.880171774Z,192
2024-03-09T18:41:27.405623949Z,181
2024-03-09T18:41:27.946301266Z,182
2024-03-09T18:41:28.486064093Z,166
2024-03-09T18:41:29.000230419Z,167
2024-03-09T18:41:29.52825031Z,157
2024-03-09T18:41:30.909058277Z,150
2024-03-09T18:41:31.452197883Z,145
2024-03-09T18:41:31.978123762Z,142
2024-03-09T18:41:32.514997325Z,153
2024-03-09T18:41:33.050465467Z,160
2024-03-09T18:41:33.590183629Z,159
2024-03-09T18:41:34.130321675Z,192
2024-03-09T18:41:34.650370269Z,220
2024-03-09T18:41:35.182046918Z,223
2024-03-09T18:41:35.72029906Z,219
2024-03-09T18:41:36.254470188Z,224
2024-03-09T18:41:36.800584184Z,225
2024-03-09T18:41:37.322416233Z,226
2024-03-09T18:41:37.858247686Z,225
2024-03-09T18:41:38.380153518Z,230
2024-03-09T18:41:38.914520909Z,229
2024-03-09T18:41:39.446225969Z,226
2024-03-09T18:41:39.978232267Z,227
2024-03-09T18:41:43.502420873Z,229
2024-03-09T18:41:44.091159798Z,227
2024-03-09T18:41:44.630257222Z,223
2024-03-09T18:41:45.393067379Z,206
2024-03-09T18:41:45.920288082Z,202
2024-03-09T18:41:46.456263082Z,204
2024-03-09T18:41:46.989296203Z,205
2024-03-09T18:41:47.516332662Z,210
2024-03-09T18:41:50.912480403Z,201
2024-03-09T18:41:51.448006105Z,200
2024-03-09T18:41:51.990466758Z,206
2024-03-09T18:41:52.532161578Z,203
2024-03-09T18:41:53.058798437Z,207
2024-03-09T18:41:53.598362616Z,213
2024-03-09T18:41:54.136326377Z,218
2024-03-09T18:41:54.669096643Z,216
2024-03-09T18:41:55.200495541Z,224
2024-03-09T18:41:55.742506929Z,225
2024-03-09T18:41:56.272253471Z,223
2024-03-09T18:41:56.808243358Z,224
2024-03-09T18:41:57.347203859Z,222
2024-03-09T18:41:57.884136184Z,225
2024-03-09T18:41:58.424484567Z,224
2024-03-09T18:41:59.238074784Z,214
2024-03-09T18:41:59.780210791Z,212
2024-03-09T18:42:00.309008807Z,215
2024-03-09T18:42:00.849007861Z,206
2024-03-09T18:42:01.389026271Z,203
2024-03-09T18:42:02.722351183Z,172
2024-03-09T18:42:03.308154519Z,160
2024-03-09T18:42:03.842416633Z,156
2024-03-09T18:42:04.378285128Z,154
2024-03-09T18:42:04.922196476Z,158
2024-03-09T18:42:06.084214816Z,139
2024-03-09T18:42:06.620400419Z,157
2024-03-09T18:42:07.156254442Z,169
2024-03-09T18:42:07.694695921Z,166
2024-03-09T18:42:08.224155079Z,168
2024-03-09T18:42:08.754166767Z,169
2024-03-09T18:42:09.304409028Z,196
2024-03-09T18:42:09.838261059Z,202
2024-03-09T18:42:10.372496784Z,219
2024-03-09T18:42:10.912341211Z,199
2024-03-09T18:42:14.378286994Z,218
2024-03-09T18:42:14.918353064Z,220
2024-03-09T18:42:15.450535874Z,222
2024-03-09T18:42:15.976804307Z,214
2024-03-09T18:42:16.512323903Z,212
2024-03-09T18:42:17.332014628Z,200
2024-03-09T18:42:17.865416021Z,196
2024-03-09T18:42:18.398143032Z,198
2024-03-09T18:42:18.930491859Z,206
2024-03-09T18:42:19.470136134Z,211
2024-03-09T18:42:20.000170048Z,202
2024-03-09T18:42:20.526427394Z,218
2024-03-09T18:42:24.222316947Z,211
2024-03-09T18:42:24.746219214Z,214
2024-03-09T18:42:25.294555407Z,201
2024-03-09T18:42:25.822022414Z,204
2024-03-09T18:42:26.340094679Z,209
2024-03-09T18:42:26.872639313Z,213
2024-03-09T18:42:28.214339459Z,181
2024-03-09T18:42:28.798554392Z,167
2024-03-09T18:42:29.322170382Z,163
2024-03-09T18:42:29.862152207Z,157
2024-03-09T18:42:31.422260706Z,128
2024-03-09T18:42:32.072313215Z,119
2024-03-09T18:42:32.600595049Z,115
2024-03-09T18:42:33.140226863Z,142
2024-03-09T18:42:33.682484406Z,147
2024-03-09T18:42:34.212270142Z,148
2024-03-09T18:42:34.744521917Z,187
2024-03-09T18:42:35.290527548Z,224
2024-03-09T18:42:35.830230643Z,225
2024-03-09T18:42:36.368611675Z,221
2024-03-09T18:42:36.900660056Z,225
2024-03-09T18:42:37.428023972Z,224
2024-03-09T18:42:37.964360179Z,223
2024-03-09T18:42:41.536773062Z,238
2024-03-09T18:42:42.068992794Z,234
2024-03-09T18:42:42.598356832Z,232
2024-03-09T18:42:46.074286861Z,223
2024-03-09T18:42:46.602152534Z,225
2024-03-09T18:42:47.142414597Z,219
2024-03-09T18:42:47.666218999Z,222
2024-03-09T18:42:48.20605368Z,225
2024-03-09T18:42:48.736083626Z,226
2024-03-09T18:42:49.389104598Z,218
2024-03-09T18:42:49.91842669Z,223
2024-03-09T18:42:50.454227675Z,210
2024-03-09T18:42:50.994058355Z,208
2024-03-09T18:42:51.538124403Z,206
2024-03-09T18:42:52.070243842Z,205
2024-03-09T18:42:52.608762681Z,212
2024-03-09T18:42:53.146336139Z,218
2024-03-09T18:42:53.678279405Z,221
2024-03-09T18:42:54.216157762Z,223
2024-03-09T18:42:54.762118579Z,224
2024-03-09T18:42:56.100293999Z,181
2024-03-09T18:42:56.632256471Z,169
2024-03-09T18:42:57.172305179Z,164
2024-03-09T18:42:57.706389816Z,160
2024-03-09T18:43:01.272602659Z,220
2024-03-09T18:43:01.774631223Z,223
2024-03-09T18:43:02.300290638Z,225
2024-03-09T18:43:02.836462822Z,213
2024-03-09T18:43:03.362233004Z,215
2024-03-09T18:43:03.88828879Z,213
2024-03-09T18:43:04.428447446Z,215
2024-03-09T18:43:04.962546687Z,214
2024-03-09T18:43:05.488506338Z,227
2024-03-09T18:43:08.358255121Z,124
2024-03-09T18:43:09.845659799Z,99
2024-03-09T18:43:10.842695033Z,89
2024-03-09T18:43:12.899080037Z,70
2024-03-09T18:43:14.156118204Z,62
2024-03-09T18:43:15.250061067Z,57
2024-03-09T18:43:15.946261562Z,55
2024-03-09T18:43:17.998307778Z,47
2024-03-09T18:43:19.269180799Z,44
2024-03-09T18:43:22.476413529Z,230
2024-03-09T18:43:23.012729868Z,231
2024-03-09T18:43:23.532133427Z,214
2024-03-09T18:43:24.064199438Z,215
2024-03-09T18:43:24.602319726Z,212
2024-03-09T18:43:25.138309022Z,213
2024-03-09T18:43:25.672069662Z,212
2024-03-09T18:43:26.204278558Z,229
2024-03-09T18:43:26.732368391Z,220
2024-03-09T18:43:27.262374745Z,214
2024-03-09T18:43:27.802292567Z,207
2024-03-09T18:43:28.347053539Z,205
2024-03-09T18:43:31.842116942Z,238
2024-03-09T18:43:32.376085001Z,235
2024-03-09T18:43:32.918357614Z,229
2024-03-09T18:43:33.455605757Z,228
2024-03-09T18:43:33.998124612Z,227
2024-03-09T18:43:34.536038615Z,225
2024-03-09T18:43:35.081371078Z,221
2024-03-09T18:43:35.608501684Z,226
2024-03-09T18:43:36.206115567Z,223
2024-03-09T18:43:38.458335768Z,135
2024-03-09T18:43:39.680564413Z,111
2024-03-09T18:43:43.068235127Z,182
2024-03-09T18:43:43.586279936Z,184
2024-03-09T18:43:44.132287899Z,187
2024-03-09T18:43:44.698495286Z,193
2024-03-09T18:43:45.210175343Z,200
2024-03-09T18:43:45.74280378Z,209
2024-03-09T18:43:49.44658656Z,225
2024-03-09T18:43:49.978221255Z,226
2024-03-09T18:43:50.518642975Z,219
2024-03-09T18:43:51.050202274Z,211
2024-03-09T18:43:51.588168062Z,213
2024-03-09T18:43:52.116014397Z,215
2024-03-09T18:43:52.656442192Z,213
2024-03-09T18:43:53.188550032Z,221
2024-03-09T18:43:53.718411966Z,229
2024-03-09T18:43:57.830342286Z,132
2024-03-09T18:43:58.358537338Z,137
2024-03-09T18:43:58.888399402Z,147
2024-03-09T18:43:59.436279343Z,161
2024-03-09T18:43:59.944418432Z,179
2024-03-09T18:44:00.480320559Z,204
2024-03-09T18:44:01.01623812Z,218
2024-03-09T18:44:01.562301455Z,226
2024-03-09T18:44:02.110529795Z,222
2024-03-09T18:44:02.642418743Z,224
2024-03-09T18:44:03.18265259Z,223
2024-03-09T18:44:03.720648745Z,220
2024-03-09T18:44:04.250298383Z,222
2024-03-09T18:44:04.772432146Z,228
2024-03-09T18:44:05.310945384Z,223
2024-03-09T18:44:05.850479192Z,220
2024-03-09T18:44:06.392643974Z,225
2024-03-09T18:44:06.928134003Z,226
2024-03-09T18:44:07.456035938Z,224
2024-03-09T18:44:08.000312414Z,226
2024-03-09T18:44:08.534153852Z,228
2024-03-09T18:44:09.062247813Z,226
2024-03-09T18:44:09.58884215Z,224
2024-03-09T18:44:10.128280185Z,218
2024-03-09T18:44:10.662344176Z,221
2024-03-09T18:44:11.196596479Z,204
2024-03-09T18:44:11.732218903Z,206
2024-03-09T18:44:12.254679934Z,193
2024-03-09T18:44:12.793242461Z,188
2024-03-09T18:44:13.329123774Z,191
2024-03-09T18:44:13.85078628Z,205
2024-03-09T18:44:14.380621468Z,202
2024-03-09T18:44:14.918358498Z,215
2024-03-09T18:44:15.462586513Z,222
2024-03-09T18:44:16.002457576Z,226
2024-03-09T18:44:16.638238322Z,232
2024-03-09T18:44:17.168135982Z,227
2024-03-09T18:44:17.694091989Z,229
2024-03-09T18:44:18.236795116Z,220
2024-03-09T18:44:18.770105405Z,215
2024-03-09T18:44:19.304818812Z,216
2024-03-09T18:44:19.835964881Z,219
2024-03-09T18:44:20.374659369Z,218
2024-03-09T18:44:20.91234583Z,222
2024-03-09T18:44:21.447131602Z,228
2024-03-09T18:44:21.982386489Z,227
2024-03-09T18:44:22.524356633Z,225
2024-03-09T18:44:23.058513752Z,223
2024-03-09T18:44:23.584432249Z,225
2024-03-09T18:44:24.111154807Z,226
2024-03-09T18:44:24.640325827Z,225
2024-03-09T18:44:25.974244681Z,181
2024-03-09T18:44:26.612784898Z,163
2024-03-09T18:44:27.151775124Z,158
2024-03-09T18:44:27.692064791Z,155
2024-03-09T18:44:28.228120357Z,156
2024-03-09T18:44:28.764225514Z,157
2024-03-09T18:44:29.300364321Z,189
2024-03-09T18:44:29.834230299Z,219
2024-03-09T18:44:30.369119435Z,227
2024-03-09T18:44:30.898272241Z,226
2024-03-09T18:44:31.430672943Z,225
2024-03-09T18:44:32.090547982Z,231
2024-03-09T18:44:34.018224961Z,150
2024-03-09T18:44:34.998618661Z,126
2024-03-09T18:44:38.334579106Z,191
2024-03-09T18:44:38.872734116Z,188
2024-03-09T18:44:39.409480347Z,192
2024-03-09T18:44:39.945068224Z,198
2024-03-09T18:44:40.480221974Z,203
2024-03-09T18:44:41.022503862Z,212
2024-03-09T18:44:41.558640188Z,222
2024-03-09T18:44:42.084913219Z,217
2024-03-09T18:44:42.614347163Z,214
2024-03-09T18:44:43.155008627Z,216
2024-03-09T18:44:43.690854625Z,198
2024-03-09T18:44:46.046165515Z,122
2024-03-09T18:44:47.368241279Z,101
2024-03-09T18:44:52.292778619Z,66
2024-03-09T18:44:52.8823145Z,68
2024-03-09T18:44:53.403170723Z,73
2024-03-09T18:44:53.945255525Z,86
2024-03-09T18:44:54.473050628Z,105
2024-03-09T18:44:54.99805571Z,136
2024-03-09T18:44:55.534482751Z,190
2024-03-09T18:44:56.074388638Z,223
2024-03-09T18:44:56.592119877Z,227
2024-03-09T18:44:57.122255959Z,226
2024-03-09T18:44:57.658243962Z,227
2024-03-09T18:44:58.196607473Z,228
2024-03-09T18:44:58.728764006Z,225
2024-03-09T18:44:59.274373433Z,226
2024-03-09T18:44:59.804326713Z,224
2024-03-09T18:45:00.336660038Z,221
2024-03-09T18:45:00.87849984Z,224
2024-03-09T18:45:01.424563386Z,225
2024-03-09T18:45:01.96023379Z,223
2024-03-09T18:45:02.498488453Z,225
2024-03-09T18:45:03.03428383Z,226
2024-03-09T18:45:03.562727857Z,223
2024-03-09T18:45:22.680374396Z,223
2024-03-09T18:45:23.382418691Z,114
2024-03-09T18:45:24.410428303Z,150
2024-03-09T18:45:25.438319133Z,152
2024-03-09T18:45:26.442424484Z,136
2024-03-09T18:45:27.456619909Z,142
2024-03-09T18:45:28.492561129Z,143
2024-03-09T18:45:29.520467776Z,184
2024-03-09T18:45:30.544435839Z,229
2024-03-09T18:45:31.578726845Z,235
2024-03-09T18:45:33.63269197Z,233
2024-03-09T18:45:34.652590907Z,235
2024-03-09T18:45:35.68883403Z,237
2024-03-09T18:45:36.694780112Z,235
2024-03-09T18:45:38.744376225Z,231
2024-03-09T18:45:41.26683506Z,135
2024-03-09T18:45:42.522341378Z,110
2024-03-09T18:45:44.910398031Z,79
2024-03-09T18:45:46.356393677Z,68
2024-03-09T18:45:49.744568173Z,184
2024-03-09T18:45:50.776547453Z,194
2024-03-09T18:45:51.808393971Z,205
2024-03-09T18:45:52.838687838Z,215
2024-03-09T18:45:53.866664256Z,176
2024-03-09T18:45:54.903092774Z,158
2024-03-09T18:45:55.928425856Z,133
2024-03-09T18:45:56.968506038Z,131
2024-03-09T18:45:57.995437715Z,170
2024-03-09T18:45:59.034365815Z,229
2024-03-09T18:46:00.068646027Z,234
2024-03-09T18:46:01.092522614Z,233
2024-03-09T18:46:02.123244239Z,180
2024-03-09T18:46:03.156003939Z,159
2024-03-09T18:46:04.176489877Z,150
2024-03-09T18:46:05.207061819Z,151
2024-03-09T18:46:06.246321578Z,155
2024-03-09T18:46:07.264737142Z,142
2024-03-09T18:46:08.298336502Z,130
2024-03-09T18:46:09.3362041Z,122
2024-03-09T18:46:10.356367925Z,112
2024-03-09T18:46:11.382682428Z,114
2024-03-09T18:46:12.406487098Z,118
2024-03-09T18:46:13.408898922Z,125
2024-03-09T18:46:14.449171185Z,140
2024-03-09T18:46:15.468241991Z,131
2024-03-09T18:46:16.497230581Z,136
2024-03-09T18:46:17.510592874Z,137
2024-03-09T18:46:18.509287415Z,130
2024-03-09T18:46:19.516410436Z,145
2024-03-09T18:46:20.544460748Z,130
